site_D3_bins_1	{'Translation table': 11, 'GC std': 0.021348667990328262, '# ambiguous bases': 0, 'Genome size': 947675, 'Longest contig': 65391, 'N50 (scaffolds)': 3684, 'Mean scaffold length': 3998.6286919831223, '# contigs': 237, '# scaffolds': 237, '# predicted genes': 1023, 'Longest scaffold': 65391, 'GC': 0.4401340121877226, 'N50 (contigs)': 3684, 'Coding density': 0.916310971588361, 'Mean contig length': 3998.6286919831223}
site_D3_bins_11	{'Translation table': 11, 'GC std': 0.018880790527551858, '# ambiguous bases': 0, 'Genome size': 1711996, 'Longest contig': 33264, 'N50 (scaffolds)': 8361, 'Mean scaffold length': 6847.984, '# contigs': 250, '# scaffolds': 250, '# predicted genes': 1794, 'Longest scaffold': 33264, 'GC': 0.4142019023408933, 'N50 (contigs)': 8361, 'Coding density': 0.9517901910985773, 'Mean contig length': 6847.984}
site_D3_bins_13	{'Translation table': 11, 'GC std': 0.012897451918146827, '# ambiguous bases': 0, 'Genome size': 1322133, 'Longest contig': 104528, 'N50 (scaffolds)': 36277, 'Mean scaffold length': 24483.944444444445, '# contigs': 54, '# scaffolds': 54, '# predicted genes': 1150, 'Longest scaffold': 104528, 'GC': 0.5452136812257163, 'N50 (contigs)': 36277, 'Coding density': 0.9373837579124037, 'Mean contig length': 24483.944444444445}
site_D3_bins_12	{'Translation table': 11, 'GC std': 0.019519179108836566, '# ambiguous bases': 0, 'Genome size': 1163859, 'Longest contig': 20668, 'N50 (scaffolds)': 5879, 'Mean scaffold length': 5219.09865470852, '# contigs': 223, '# scaffolds': 223, '# predicted genes': 1163, 'Longest scaffold': 20668, 'GC': 0.4533177988055254, 'N50 (contigs)': 5879, 'Coding density': 0.9464771935432041, 'Mean contig length': 5219.09865470852}
site_D3_bins_14	{'Translation table': 11, 'GC std': 0.019779719744065755, '# ambiguous bases': 0, 'Genome size': 2486698, 'Longest contig': 173476, 'N50 (scaffolds)': 81492, 'Mean scaffold length': 43626.28070175439, '# contigs': 57, '# scaffolds': 57, '# predicted genes': 2461, 'Longest scaffold': 173476, 'GC': 0.606267427729463, 'N50 (contigs)': 81492, 'Coding density': 0.9033272234907496, 'Mean contig length': 43626.28070175439}
site_D3_bins_15	{'Translation table': 11, 'GC std': 0.022809281110460086, '# ambiguous bases': 0, 'Genome size': 3319608, 'Longest contig': 24891, 'N50 (scaffolds)': 5775, 'Mean scaffold length': 5371.533980582524, '# contigs': 618, '# scaffolds': 618, '# predicted genes': 3072, 'Longest scaffold': 24891, 'GC': 0.6206178560842124, 'N50 (contigs)': 5775, 'Coding density': 0.9073709907916838, 'Mean contig length': 5371.533980582524}
site_D3_bins_17	{'Translation table': 11, 'GC std': 0.016266915355782573, '# ambiguous bases': 0, 'Genome size': 1690097, 'Longest contig': 123513, 'N50 (scaffolds)': 49115, 'Mean scaffold length': 30729.036363636365, '# contigs': 55, '# scaffolds': 55, '# predicted genes': 1569, 'Longest scaffold': 123513, 'GC': 0.410371712392839, 'N50 (contigs)': 49115, 'Coding density': 0.9621039502466426, 'Mean contig length': 30729.036363636365}
site_D3_bins_10	{'Translation table': 11, 'GC std': 0.015698525717602878, '# ambiguous bases': 0, 'Genome size': 3489402, 'Longest contig': 58669, 'N50 (scaffolds)': 16618, 'Mean scaffold length': 11670.240802675586, '# contigs': 299, '# scaffolds': 299, '# predicted genes': 2839, 'Longest scaffold': 58669, 'GC': 0.6827591088673647, 'N50 (contigs)': 16618, 'Coding density': 0.8981874258110703, 'Mean contig length': 11670.240802675586}
site_D3_bins_19	{'Translation table': 11, 'GC std': 0.015038918494151335, '# ambiguous bases': 0, 'Genome size': 1202405, 'Longest contig': 35820, 'N50 (scaffolds)': 7597, 'Mean scaffold length': 6429.973262032086, '# contigs': 187, '# scaffolds': 187, '# predicted genes': 1264, 'Longest scaffold': 35820, 'GC': 0.3930231494380013, 'N50 (contigs)': 7597, 'Coding density': 0.9615146310935168, 'Mean contig length': 6429.973262032086}
site_D3_bins_18	{'Translation table': 11, 'GC std': 0.014714756802299772, '# ambiguous bases': 0, 'Genome size': 1984395, 'Longest contig': 23672, 'N50 (scaffolds)': 6683, 'Mean scaffold length': 5923.567164179104, '# contigs': 335, '# scaffolds': 335, '# predicted genes': 1957, 'Longest scaffold': 23672, 'GC': 0.4888487423118885, 'N50 (contigs)': 6683, 'Coding density': 0.9280097964366973, 'Mean contig length': 5923.567164179104}
site_D3_bins_2	{'Translation table': 11, 'GC std': 0.014968683117609044, '# ambiguous bases': 0, 'Genome size': 838694, 'Longest contig': 12069, 'N50 (scaffolds)': 4058, 'Mean scaffold length': 4051.6618357487923, '# contigs': 207, '# scaffolds': 207, '# predicted genes': 938, 'Longest scaffold': 12069, 'GC': 0.5885376549730891, 'N50 (contigs)': 4058, 'Coding density': 0.9343670039370736, 'Mean contig length': 4051.6618357487923}
